custom_id,annotation,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,intensity
1240248907763978240,1.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.7111666666666666
1240259392345440512,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7046666666666667
1240261399244398592,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1240257878755287040,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
1240247360510443520,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1240256975910379520,0.0,5.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.59325
1240255437074767872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348
1240259565842825216,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.46399999999999997
1240254423869403136,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1240259523257995264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5539999999999999
1240259855295881216,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.536
1240350769582350336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240344822759804928,2.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,4.0,0.0
1240350828436824064,2.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0
1240342207615373312,1.0,8.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,6.0,0.11800000000000001
1240344507331330048,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
1240295278420414464,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0
1240299310979391488,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
1240301081608978432,2.0,6.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,0.0,2.0,0.0
1240388645405839360,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1240389812277907712,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1240394829386993664,1.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1240387302825885696,1.0,7.0,12.0,5.0,4.0,2.0,6.0,3.0,3.0,1.0,3.0,0.0
1240326090482212864,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0
1240329926085095424,2.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
1240329603366948864,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1240329753648861184,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1240323263131275264,1.0,1.0,6.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.364
1240335510716985088,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0
1240280056359981056,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1240286113970954240,1.0,1.0,4.0,2.0,1.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0
1240279856639881216,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1240289745634197504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1240281774510542848,1.0,2.0,4.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0
1240283421747937280,1.0,6.0,5.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,3.0,0.364
1240284734476992512,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
1240291357446586368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45299999999999996
1240220660913393664,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0
1240226389183410176,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1240217886213509120,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,0.0
1240220454260015104,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.219
1240183644246990848,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1240174344313110528,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7190000000000001
1240172386940596224,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1240175861380382720,2.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
1240177649479270400,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.547
1240319711889555712,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0
1240310034002776064,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4995000000000001
1240319696135696384,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.364
1240313582979604480,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240308030752935936,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.364
1240161654798782464,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
1240166300992897024,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1240242425085427712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240235102958993408,0.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.4625
1240235984719134720,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240242011954909184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341
1240234881613004800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045
1240232626700595200,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1240241251649228800,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1241764491785916416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241760825649569792,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.721
1241764353940033536,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1241765619646763008,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0
1241781238547001088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516
1241774196163837952,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5
1241777518971105280,1.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.258
1241776252593332224,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1241785730248183808,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.45299999999999996
1241782877316055040,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2045
1241785430330261504,0.0,2.0,5.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0
1241853605159763968,1.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0
1241850790035194112,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1241852700788248576,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.364
1241835455299096576,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.667
1241836517099700224,1.0,3.0,7.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.8029999999999999
1241839188330328064,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4125
1241793187406123008,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5475
1241793137720340480,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.667
1241793886533582848,1.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.529
1241793735240954112,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241794996799442944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241800762956681216,1.0,3.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
1241792662069547008,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1241709095469621248,0.0,5.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0
1241701895435169792,2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.598
1241710739813007360,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.364
1241710678727065600,0.0,3.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0
1241706240738279424,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1241711058345221888,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1241527117638221824,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1241517658815836160,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.174
1241515541069783040,1.0,1.0,8.0,6.0,0.0,4.0,2.0,0.0,4.0,1.0,0.0,0.5293333333333333
1241518020654178304,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.401
1241527767231062016,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1241502176482033664,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.44799999999999995
1241665066933596160,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241663463862173696,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.561
1241661056512131072,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.574
1241655817721561088,2.0,1.0,5.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
1241662063157612288,0.0,2.0,4.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.062
1241665212966563840,2.0,2.0,6.0,0.0,1.0,5.0,1.0,2.0,0.0,0.0,1.0,0.466
1241660444630286336,0.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
1241663895955267584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087
1241664059621114112,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,0.406
1241665833627156480,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4933333333333334
1241810957950730240,1.0,13.0,3.0,0.0,3.0,1.0,1.0,4.0,3.0,0.0,7.0,0.364
1241811455420366848,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1241813252159528960,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241636202836525056,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371
1241642437480722432,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241640596416184320,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.364
1241646094469214208,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.574
1241647600975187968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364
1241647786715684864,0.0,7.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,4.0,0.364
1241639750626422784,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.364
1241641506248830976,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561
1241648260621783040,2.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.2935
1241645406758547712,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.281
1241648710356029440,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1241648104295759872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318
1241748371058176000,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
1241744731014602752,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241746627293065216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64375
1241744488038633472,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6984999999999999
1241747239543898112,0.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.289
1241823037768564736,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241687865295351808,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7370000000000001
1241681691468538112,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
1243886434261635072,1.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6586666666666667
1243893060515385088,0.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0
1243894138917060608,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
1243890283386986496,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1243893323519180800,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1243680228343459840,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243687286618885888,1.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1243946001855021056,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6629999999999999
1243959376949509888,2.0,3.0,3.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0
1243946142670487552,2.0,5.0,9.0,5.0,3.0,2.0,6.0,1.0,6.0,0.0,2.0,0.0
1243918556871491584,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1243924539823869952,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1243879865490776064,0.0,4.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0
1244024747815579648,2.0,3.0,5.0,3.0,0.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0
1243697354072612864,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1243962763245993984,1.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0
1243840524177608704,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7235
1243847132521660416,0.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.364
1243769640792264704,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243983995190292480,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1243823211109847040,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07400000000000001
1243817305487880192,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.364
1243829873862488064,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0
1243834089448378368,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1243825880704655360,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
1243833098711818240,2.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0
1243828268752658432,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0
1243835183083765760,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1243839741226868736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1244006238586900480,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
1244002605606612992,0.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0
1244002146657415168,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.07400000000000001
1243761837650464768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243793519237640192,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0
1243931150294360064,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1243937535136534528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243914880878612480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364
1244012103234736128,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.364
1244011016955908096,1.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,0.406
1244013147129876480,2.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1244019536384360448,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7235
1243862628411355136,2.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.364
1243862082254180352,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.7235
1240863269692243968,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1241088629444837376,1.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.33299999999999996
1241082707465195520,2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.25
1241085817935794176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241087750142603264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652
1241136542686609408,0.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.364
1241132929356529664,1.0,2.0,7.0,4.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0
1241122366895403008,0.0,3.0,4.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0
1241109230238777088,2.0,2.0,5.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0
1241111234910597120,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6036666666666667
1241117480447246336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606
1241121804040769536,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241119043270184960,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0
1240793681084461056,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364
1240917107291947008,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240919755407732736,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
1240913972980781056,2.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0
1240916359489425408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240921579690823680,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.364
1240924829609594880,0.0,4.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.364
1241102835858767872,1.0,0.0,7.0,4.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.348
1240963578821214208,1.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,0.65875
1240965827098284032,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.341
1240965682470232064,0.0,5.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0
1241021863901495296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258
1241027405113933824,1.0,0.0,4.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1241023499633860608,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,0.469
1241024848559734784,1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,0.625
1241028245685927936,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7235
1241022320870707200,1.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.6036666666666667
1241019968642220032,0.0,1.0,5.0,3.0,0.0,4.0,4.0,0.0,5.0,0.0,1.0,0.652
1241023183857254400,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
1241018982985064448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547
1241026374493757440,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240900805793906688,2.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
1240909238756610048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235518467530424320,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1235511405001891840,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1235616152736456704,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7370000000000001
1235555428592803840,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1235565464845050112,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1235583667478712320,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.409
1235592082103742464,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672
1235590343808159488,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235589408700731392,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
1235350961771737088,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
1235627074016206848,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.42200000000000004
1235638563749933056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235658730760531968,1.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0
1235668774075985920,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6036666666666667
1235569146286530560,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1235569554736242688,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.45
1235457831589105664,1.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.39399999999999996
1235603970648924160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32799999999999996
1235602260022808576,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.364
1235602400611876864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.953
1235597087141703680,0.0,5.0,8.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,0.521
1235608368095440896,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0
1235597384907776000,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.521
1235608671838588928,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.122
1235531946731716608,2.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.213
1235250415522009088,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07400000000000001
1235260420723793920,0.0,1.0,4.0,3.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.6036666666666667
1235250071870070784,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.39425
1235088558857183232,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.364
1235113505549725696,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.364
1235285285094723584,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.341
1235044849444777984,1.0,4.0,4.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,0.0,0.8059999999999999
1235208695279169536,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235225288046456832,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364
1235227725872455680,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1235098965672001536,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.45299999999999996
1235105724734132224,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1235155643159453696,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
